지점,지점명,일시,최고기온(°C),최대 순간 풍속(m/s)
93,북춘천,2021-11-12,8.9,9.9
93,북춘천,2021-11-13,12.4,3.8
93,북춘천,2021-11-14,16.3,9.4
93,북춘천,2021-11-15,14.1,2.7
93,북춘천,2021-11-16,14.1,4.7
93,북춘천,2021-11-17,11.7,4.1
93,북춘천,2021-11-18,12.5,2.4
93,북춘천,2021-11-19,17.6,7.7
93,북춘천,2021-11-20,15.1,2.7
93,북춘천,2021-11-21,12.6,3.9
93,북춘천,2021-11-22,8.9,11.7
93,북춘천,2021-11-23,2.7,15.7
93,북춘천,2021-11-24,8.8,10.6
93,북춘천,2021-11-25,10.6,11.3
93,북춘천,2021-11-26,8.1,11.5
93,북춘천,2021-11-27,7.9,3
93,북춘천,2021-11-28,10.2,2.8
93,북춘천,2021-11-29,9.8,3
93,북춘천,2021-11-30,6.1,11.8
93,북춘천,2021-12-01,.5,11.1
93,북춘천,2021-12-02,2.1,4.7
93,북춘천,2021-12-03,4.5,12.1
93,북춘천,2021-12-04,6.2,5
93,북춘천,2021-12-05,8.3,2.9
93,북춘천,2021-12-06,8.5,2.4
93,북춘천,2021-12-07,11,6.1
93,북춘천,2021-12-08,6,2.8
93,북춘천,2021-12-09,3.6,2.6
93,북춘천,2021-12-10,4.8,1.6
93,북춘천,2021-12-11,8.9,3.8
93,북춘천,2021-12-12,5.8,10.6
93,북춘천,2021-12-13,1.3,6.1
93,북춘천,2021-12-14,4.9,3.8
93,북춘천,2021-12-15,8.9,4.6
93,북춘천,2021-12-16,6.6,2.4
93,북춘천,2021-12-17,4.2,13.8
93,북춘천,2021-12-18,-3.8,4.8
93,북춘천,2021-12-19,2.8,6.3
93,북춘천,2021-12-20,9.6,8.2
93,북춘천,2021-12-21,11.4,6.2
93,북춘천,2021-12-22,7.3,2.9
93,북춘천,2021-12-23,6.3,2.6
93,북춘천,2021-12-24,3.2,5.7
93,북춘천,2021-12-25,-3.3,9.4
93,북춘천,2021-12-26,-7.6,6.3
93,북춘천,2021-12-27,-4.6,6.1
93,북춘천,2021-12-28,-1.6,2.7
93,북춘천,2021-12-29,3.5,8
93,북춘천,2021-12-30,.1,11
93,북춘천,2021-12-31,-2.7,7.9
95,철원,2021-01-01,-1,6.7
95,철원,2021-01-02,-2.5,7.4
95,철원,2021-01-03,-2.8,9.4
95,철원,2021-01-04,-.7,6.3
95,철원,2021-01-05,-4.3,7.2
95,철원,2021-01-06,-4.9,9.8
95,철원,2021-01-07,-8.6,13.5
95,철원,2021-01-08,-12.6,7.9
95,철원,2021-01-09,-9.1,10.6
95,철원,2021-01-10,-4,4.2
95,철원,2021-01-11,-4.7,3.2
95,철원,2021-01-12,-.5,6.2
95,철원,2021-01-13,6.5,10.4
95,철원,2021-01-14,5.1,6.3
95,철원,2021-01-15,8.2,12.9
95,철원,2021-01-16,-2.2,7.1
95,철원,2021-01-17,-3.3,8.2
95,철원,2021-01-18,-1.1,17.1
95,철원,2021-01-19,-3.1,3
95,철원,2021-01-20,5.5,4.7
95,철원,2021-01-21,6.7,2.8
95,철원,2021-01-22,7,7.4
95,철원,2021-01-23,7.3,11.1
95,철원,2021-01-24,11.7,5.5
95,철원,2021-01-25,13.1,3.1
95,철원,2021-01-26,6.3,5.9
95,철원,2021-01-27,5.8,5.6
95,철원,2021-01-28,1.2,14.7
95,철원,2021-01-29,-6.5,10.7
95,철원,2021-01-30,2.3,5.2
95,철원,2021-01-31,7.4,6.8
95,철원,2021-02-01,10.2,9.3
95,철원,2021-02-02,-3.1,12.1
95,철원,2021-02-03,-.2,9.4
95,철원,2021-02-04,-.6,8.9
95,철원,2021-02-05,4.2,7.2
95,철원,2021-02-06,9.4,7.4
95,철원,2021-02-07,7.1,9.4
95,철원,2021-02-08,-.4,8.9
95,철원,2021-02-09,2.8,7.1
95,철원,2021-02-10,6,6.3
95,철원,2021-02-11,9.2,3.5
95,철원,2021-02-12,12.9,3.8
95,철원,2021-02-13,14.7,4.8
95,철원,2021-02-14,13.4,3.8
95,철원,2021-02-15,6.2,12.3
95,철원,2021-02-16,-1.3,11.9
95,철원,2021-02-17,-6,13.9
95,철원,2021-02-18,-1.9,6.1
95,철원,2021-02-19,6.4,10.5
95,철원,2021-02-20,13.2,9.3
95,철원,2021-02-21,17.3,10.5
95,철원,2021-02-22,12.3,12.3
95,철원,2021-02-23,3.9,6.1
95,철원,2021-02-24,9.4,4.2
95,철원,2021-02-25,6.6,2.1
95,철원,2021-02-26,13.6,9.3
95,철원,2021-02-27,14.4,7.1
95,철원,2021-02-28,10.7,4.5
95,철원,2021-03-01,4.5,12.6
95,철원,2021-03-02,3.9,8
95,철원,2021-03-03,7.6,5.3
95,철원,2021-03-04,11.2,5.2
95,철원,2021-03-05,15,5.7
95,철원,2021-03-06,4,10.3
95,철원,2021-03-07,10.4,5.8
95,철원,2021-03-08,12.5,4.8
95,철원,2021-03-09,12.3,6.5
95,철원,2021-03-10,15.9,4.3
95,철원,2021-03-11,15.9,4.1
95,철원,2021-03-12,13.9,9.9
95,철원,2021-03-13,14,5.4
95,철원,2021-03-14,13.2,5.3
95,철원,2021-03-15,14.6,7.8
95,철원,2021-03-16,12.9,8.2
95,철원,2021-03-17,17.6,3.9
95,철원,2021-03-18,17.4,8.9
95,철원,2021-03-19,18.7,7.5
95,철원,2021-03-20,9.2,6.6
95,철원,2021-03-21,8.6,15.3
95,철원,2021-03-22,10.8,12.8
95,철원,2021-03-23,16,12.2
95,철원,2021-03-24,15.7,7.3
95,철원,2021-03-25,18.8,8.5
95,철원,2021-03-26,20.5,4.2
95,철원,2021-03-27,15.3,4
95,철원,2021-03-28,10.4,8.5
95,철원,2021-03-29,14.6,11.1
95,철원,2021-03-30,17.8,7.7
95,철원,2021-03-31,21.7,4.8
95,철원,2021-04-01,22.9,9
95,철원,2021-04-02,23.6,7.7
95,철원,2021-04-03,13.4,10.9
95,철원,2021-04-04,14.1,10
95,철원,2021-04-05,17.7,5.1
95,철원,2021-04-06,19.1,14.7
95,철원,2021-04-07,19.6,11.7
95,철원,2021-04-08,17.2,10.4
95,철원,2021-04-09,17.4,6.9
95,철원,2021-04-10,18.3,7
95,철원,2021-04-11,20.9,4.7
95,철원,2021-04-12,18.1,8.7
95,철원,2021-04-13,12.9,10
95,철원,2021-04-14,13.9,10.9
95,철원,2021-04-15,17.9,6.4
95,철원,2021-04-16,15.2,9.8
95,철원,2021-04-17,11.1,14
95,철원,2021-04-18,16.1,9.4
95,철원,2021-04-19,20.8,10.2
95,철원,2021-04-20,23.4,6.5
95,철원,2021-04-21,28,6.5
95,철원,2021-04-22,27.5,7.8
95,철원,2021-04-23,20.4,11.7
95,철원,2021-04-24,21.5,8.3
95,철원,2021-04-25,21.2,9.4
95,철원,2021-04-26,20.7,7.2
95,철원,2021-04-27,18.1,7.6
95,철원,2021-04-28,18,10.9
95,철원,2021-04-29,16,7.9
95,철원,2021-04-30,15.1,5.7
95,철원,2021-05-01,11.5,6.1
95,철원,2021-05-02,19.3,8.6
95,철원,2021-05-03,19.5,7.3
95,철원,2021-05-04,14.7,4.1
95,철원,2021-05-05,18.8,13.5
95,철원,2021-05-06,22.6,9.4
95,철원,2021-05-07,18.8,14
95,철원,2021-05-08,20.4,14.4
95,철원,2021-05-09,21,14.6
95,철원,2021-05-10,17.9,6.2
95,철원,2021-05-11,27.3,6.4
95,철원,2021-05-12,26.7,4.7
95,철원,2021-05-13,28.3,6
95,철원,2021-05-14,29.7,5.3
95,철원,2021-05-15,26.4,4.8
95,철원,2021-05-16,19.5,9.9
95,철원,2021-05-17,18.6,6.5
95,철원,2021-05-18,24.4,7.2
95,철원,2021-05-19,26.8,6.5
95,철원,2021-05-20,22.4,11.8
95,철원,2021-05-21,19,7.4
95,철원,2021-05-22,25.6,7.5
95,철원,2021-05-23,24.7,6.6
95,철원,2021-05-24,24.1,15
95,철원,2021-05-25,18.1,11.3
95,철원,2021-05-26,23.2,11.1
95,철원,2021-05-27,18.4,6.3
95,철원,2021-05-28,18.9,8.7
95,철원,2021-05-29,19.2,5.3
95,철원,2021-05-30,25.3,4.9
95,철원,2021-05-31,23.4,4.9
95,철원,2021-06-01,21,6.4
95,철원,2021-06-02,28.8,6.2
95,철원,2021-06-03,22,11.1
95,철원,2021-06-04,23.5,10.7
95,철원,2021-06-05,25.4,9.2
95,철원,2021-06-06,27.2,6.7
95,철원,2021-06-07,24.1,6.7
95,철원,2021-06-08,26.3,4.7
95,철원,2021-06-09,29.7,4.2
95,철원,2021-06-10,29.8,8.8
95,철원,2021-06-11,24.2,10.6
95,철원,2021-06-12,29.4,6.3
95,철원,2021-06-13,31.1,5.2
95,철원,2021-06-14,30.1,5.2
95,철원,2021-06-15,25.2,7
95,철원,2021-06-16,27.7,11.9
95,철원,2021-06-17,22.7,3.8
95,철원,2021-06-18,25.5,6.4
95,철원,2021-06-19,27.1,7.3
95,철원,2021-06-20,29,9.1
95,철원,2021-06-21,27.2,11.7
95,철원,2021-06-22,27,9.7
95,철원,2021-06-23,27.4,8.9
95,철원,2021-06-24,27.9,5
95,철원,2021-06-25,28.5,6
95,철원,2021-06-26,22.5,4
95,철원,2021-06-27,30,6.9
95,철원,2021-06-28,28,5.4
95,철원,2021-06-29,28.3,8.5
95,철원,2021-06-30,26.9,4.8
95,철원,2021-07-01,29.7,5.4
95,철원,2021-07-02,29.9,6.6
95,철원,2021-07-03,25.2,7.6
95,철원,2021-07-04,24,6.6
95,철원,2021-07-05,26.4,6.1
95,철원,2021-07-06,29.4,5.5
95,철원,2021-07-07,30,4.6
95,철원,2021-07-08,30.7,14.2
95,철원,2021-07-09,28.9,4.4
95,철원,2021-07-10,28.6,8.9
95,철원,2021-07-11,28.3,8.2
95,철원,2021-07-12,31.1,4.6
95,철원,2021-07-13,32.5,5.9
95,철원,2021-07-14,33.2,6.7
95,철원,2021-07-15,33.8,11.4
95,철원,2021-07-16,33.7,8.3
95,철원,2021-07-17,32.3,5
95,철원,2021-07-18,33.1,5.3
95,철원,2021-07-19,30.9,7.2
95,철원,2021-07-20,32.6,4
95,철원,2021-07-21,35,5.5
95,철원,2021-07-22,34.7,5.7
95,철원,2021-07-23,34.8,5.2
95,철원,2021-07-24,35.4,3.9
95,철원,2021-07-25,35.1,4.6
95,철원,2021-07-26,34.7,5.3
95,철원,2021-07-27,35.7,6.2
95,철원,2021-07-28,34,5.6
95,철원,2021-07-29,32.4,4.1
95,철원,2021-07-30,34.9,7
95,철원,2021-07-31,33.1,5.3
95,철원,2021-08-01,28.9,14.4
95,철원,2021-08-02,28.9,5.7
95,철원,2021-08-03,31.8,6.6
95,철원,2021-08-04,31.7,5.1
95,철원,2021-08-05,32.1,4.8
95,철원,2021-08-06,30.8,11.5
95,철원,2021-08-07,31.3,4.9
95,철원,2021-08-08,30.9,6.7
95,철원,2021-08-09,31.4,10.1
95,철원,2021-08-10,30.7,10.2
95,철원,2021-08-11,31.1,4.4
95,철원,2021-08-12,30.1,5.9
95,철원,2021-08-13,29.2,6.1
95,철원,2021-08-14,27.8,10.2
95,철원,2021-08-15,30.3,6.2
95,철원,2021-08-16,30.8,6.7
95,철원,2021-08-17,29.4,10.7
95,철원,2021-08-18,28.7,9
95,철원,2021-08-19,30.3,7.1
95,철원,2021-08-20,30.7,10.3
95,철원,2021-08-21,24.9,10.6
95,철원,2021-08-22,28.7,6.5
95,철원,2021-08-23,22.3,3.9
95,철원,2021-08-24,23.4,5.2
95,철원,2021-08-25,26.5,6.8
95,철원,2021-08-26,28.3,8.2
95,철원,2021-08-27,23.9,5
95,철원,2021-08-28,27.8,7.4
95,철원,2021-08-29,25.4,3.2
95,철원,2021-08-30,27.4,4.5
95,철원,2021-08-31,23.3,7
95,철원,2021-09-01,24.7,6.8
95,철원,2021-09-02,27.2,5.2
95,철원,2021-09-03,28.1,7.4
95,철원,2021-09-04,27.5,8.4
95,철원,2021-09-05,27,7.4
95,철원,2021-09-06,26.6,11.1
95,철원,2021-09-07,18.7,5.8
95,철원,2021-09-08,27,5.8
95,철원,2021-09-09,27.9,5.1
95,철원,2021-09-10,27.4,5.4
95,철원,2021-09-11,27.3,11.2
95,철원,2021-09-12,28.3,4.7
95,철원,2021-09-13,28.9,3.9
95,철원,2021-09-14,29.6,7.4
95,철원,2021-09-15,26.8,9.4
95,철원,2021-09-16,27.5,8.3
95,철원,2021-09-17,27.4,11.3
95,철원,2021-09-18,28.4,4.3
95,철원,2021-09-19,24.4,3.2
95,철원,2021-09-20,28.4,6.3
95,철원,2021-09-21,25.7,10.3
95,철원,2021-09-22,23.9,9.3
95,철원,2021-09-23,23.8,9
95,철원,2021-09-24,26.3,5.6
95,철원,2021-09-25,22.7,5.1
95,철원,2021-09-26,26.9,5.8
95,철원,2021-09-27,22.8,4.4
95,철원,2021-09-28,23.4,3.3
95,철원,2021-09-29,21.4,5.2
95,철원,2021-09-30,25.1,3.4
95,철원,2021-10-01,26.4,10.5
95,철원,2021-10-02,24.8,5.2
95,철원,2021-10-03,27.6,7.1
95,철원,2021-10-04,23.8,11.1
95,철원,2021-10-05,22.8,8
95,철원,2021-10-06,17.3,7.5
95,철원,2021-10-07,20.9,5.3
95,철원,2021-10-08,20,4
95,철원,2021-10-09,24.4,3.9
95,철원,2021-10-10,21.6,6.8
95,철원,2021-10-11,20.2,5.3
95,철원,2021-10-12,21.1,10.2
95,철원,2021-10-13,23.8,7.5
95,철원,2021-10-14,23.1,5.8
95,철원,2021-10-15,23.1,5.2
95,철원,2021-10-16,15.6,7.5
95,철원,2021-10-17,10.3,5.5
95,철원,2021-10-18,10.5,3
95,철원,2021-10-19,14.3,6.9
95,철원,2021-10-20,14.2,3.8
95,철원,2021-10-21,14.4,4.7
95,철원,2021-10-22,16.4,7.3
95,철원,2021-10-23,17.1,5.4
95,철원,2021-10-24,17.1,4.1
95,철원,2021-10-25,16.8,4
95,철원,2021-10-26,17.4,6.5
95,철원,2021-10-27,16.8,10.8
95,철원,2021-10-28,19.1,3.2
95,철원,2021-10-29,19.2,4.2
95,철원,2021-10-30,17.6,3.7
95,철원,2021-10-31,18.5,4.9
95,철원,2021-11-01,15.8,5.3
95,철원,2021-11-02,16.4,4.8
95,철원,2021-11-03,16.7,4.8
95,철원,2021-11-04,15.6,6.1
95,철원,2021-11-05,19,2.9
95,철원,2021-11-06,20.1,3.3
95,철원,2021-11-07,19.9,5
95,철원,2021-11-08,14.8,14.9
95,철원,2021-11-09,6.9,7.7
95,철원,2021-11-10,5.5,7.6
95,철원,2021-11-11,8.6,10.9
95,철원,2021-11-12,7.4,10.8
95,철원,2021-11-13,12.1,6.6
95,철원,2021-11-14,15.1,9.1
95,철원,2021-11-15,13.7,3.8
95,철원,2021-11-16,12.7,5
95,철원,2021-11-17,11.4,4.3
95,철원,2021-11-18,13.8,7.2
95,철원,2021-11-19,16.6,6.6
95,철원,2021-11-20,15.8,3.1
95,철원,2021-11-21,13.6,7.8
95,철원,2021-11-22,7.7,15.1
95,철원,2021-11-23,1.7,13.3
95,철원,2021-11-24,7.7,8
95,철원,2021-11-25,8.5,11
95,철원,2021-11-26,6.4,7.8
95,철원,2021-11-27,7.8,2.2
95,철원,2021-11-28,10.4,4.5
95,철원,2021-11-29,12.4,4.1
95,철원,2021-11-30,7.2,13.6
95,철원,2021-12-01,-.2,12.6
95,철원,2021-12-02,4.4,10.3
95,철원,2021-12-03,4.2,7.9
95,철원,2021-12-04,4.8,6.2
95,철원,2021-12-05,8.7,3.2
95,철원,2021-12-06,9.7,2.6
95,철원,2021-12-07,11.1,7.3
95,철원,2021-12-08,10.4,2.7
95,철원,2021-12-09,6.6,2.2
95,철원,2021-12-10,5.1,2.2
95,철원,2021-12-11,6.6,4
95,철원,2021-12-12,3.2,9.6
95,철원,2021-12-13,.4,4.8
95,철원,2021-12-14,6.1,6.2
95,철원,2021-12-15,9.2,5.7
95,철원,2021-12-16,8,5.1
95,철원,2021-12-17,2.8,14.4
95,철원,2021-12-18,-2.8,8.4
95,철원,2021-12-19,3,7.6
95,철원,2021-12-20,9.3,10.9
95,철원,2021-12-21,8.7,7.2
95,철원,2021-12-22,7.4,2.7
95,철원,2021-12-23,5.9,4.2
95,철원,2021-12-24,1.5,4.2
95,철원,2021-12-25,-7,7
95,철원,2021-12-26,-9.3,6
95,철원,2021-12-27,-6.2,5.5
95,철원,2021-12-28,.6,3.5
95,철원,2021-12-29,4.9,11.3
95,철원,2021-12-30,-1.3,13.2
95,철원,2021-12-31,-4.6,8.2
98,동두천,2021-01-01,.8,8.1
98,동두천,2021-01-02,-.8,7.3
98,동두천,2021-01-03,-1.5,7.5
98,동두천,2021-01-04,.6,5.2
98,동두천,2021-01-05,-2.3,8.4
98,동두천,2021-01-06,-2.8,10.6
98,동두천,2021-01-07,-8.9,13.7
98,동두천,2021-01-08,-11.1,10.4
98,동두천,2021-01-09,-7.4,7.4
98,동두천,2021-01-10,-3.5,3.5
98,동두천,2021-01-11,-4.5,2.9
98,동두천,2021-01-12,1.2,7.3
98,동두천,2021-01-13,7.8,8.9
98,동두천,2021-01-14,6.8,3.7
98,동두천,2021-01-15,9.8,12.1
98,동두천,2021-01-16,-1.1,8.1
98,동두천,2021-01-17,-.8,7.6
98,동두천,2021-01-18,-.5,16.7
98,동두천,2021-01-19,-1.9,3.7
98,동두천,2021-01-20,7.3,5.3
98,동두천,2021-01-21,8,3.9
98,동두천,2021-01-22,6.5,3.9
98,동두천,2021-01-23,10.4,7.3
98,동두천,2021-01-24,13.4,4.8
98,동두천,2021-01-25,15,3.8
98,동두천,2021-01-26,7.3,6.1
98,동두천,2021-01-27,6.7,6.7
98,동두천,2021-01-28,1.4,17.7
98,동두천,2021-01-29,-4.2,12.4
98,동두천,2021-01-30,4.2,6.5
98,동두천,2021-01-31,8.7,6.9
98,동두천,2021-02-01,10.8,9.6
98,동두천,2021-02-02,-1.9,11.2
98,동두천,2021-02-03,1.8,8.8
98,동두천,2021-02-04,-.6,9.4
98,동두천,2021-02-05,5.1,8.7
98,동두천,2021-02-06,11.2,8.5
98,동두천,2021-02-07,8.5,9.1
98,동두천,2021-02-08,1.5,11.4
98,동두천,2021-02-09,4.9,8.3
98,동두천,2021-02-10,7.1,6.6
98,동두천,2021-02-11,10.5,3.4
98,동두천,2021-02-12,14.4,4.3
98,동두천,2021-02-13,15.7,4.9
98,동두천,2021-02-14,14.6,5
98,동두천,2021-02-15,7.4,13.7
98,동두천,2021-02-16,.5,14.4
98,동두천,2021-02-17,-3.6,15.9
98,동두천,2021-02-18,.6,8.4
98,동두천,2021-02-19,7.6,11.4
98,동두천,2021-02-20,15.3,8.6
98,동두천,2021-02-21,19.2,10.3
98,동두천,2021-02-22,14.6,10.8
98,동두천,2021-02-23,6.4,7.7
98,동두천,2021-02-24,10.5,5.3
98,동두천,2021-02-25,8.1,4.2
98,동두천,2021-02-26,15.8,8.3
98,동두천,2021-02-27,16.6,6.9
98,동두천,2021-02-28,11.9,5.2
98,동두천,2021-03-01,6.8,8.8
98,동두천,2021-03-02,5.9,6.5
98,동두천,2021-03-03,10.6,7.4
98,동두천,2021-03-04,12.3,5.3
98,동두천,2021-03-05,16.8,6.7
98,동두천,2021-03-06,8.8,8.2
98,동두천,2021-03-07,12.9,6.6
98,동두천,2021-03-08,14.4,7.2
98,동두천,2021-03-09,15.4,7.5
98,동두천,2021-03-10,17.5,5
98,동두천,2021-03-11,18.1,6.5
98,동두천,2021-03-12,16,8.4
98,동두천,2021-03-13,16.2,7.5
98,동두천,2021-03-14,15.5,6.3
98,동두천,2021-03-15,16.1,8.8
98,동두천,2021-03-16,15.5,8.9
98,동두천,2021-03-17,18.7,7.3
98,동두천,2021-03-18,19.4,6.7
98,동두천,2021-03-19,20.7,6.1
98,동두천,2021-03-20,12.1,6.4
98,동두천,2021-03-21,11.5,14.7
98,동두천,2021-03-22,13,13
98,동두천,2021-03-23,17.2,11.5
98,동두천,2021-03-24,18.1,8.9
98,동두천,2021-03-25,20.8,8
98,동두천,2021-03-26,22.2,4.4
98,동두천,2021-03-27,16.3,7.2
98,동두천,2021-03-28,12.1,7.8
98,동두천,2021-03-29,15.6,10.7
98,동두천,2021-03-30,20.2,9.8
98,동두천,2021-03-31,23.9,5.7
98,동두천,2021-04-01,24.4,9.4
98,동두천,2021-04-02,24.2,6.7
98,동두천,2021-04-03,16.6,7
98,동두천,2021-04-04,17.3,8
98,동두천,2021-04-05,19.8,9.6
98,동두천,2021-04-06,21.8,12
98,동두천,2021-04-07,22.2,11.1
98,동두천,2021-04-08,19.7,13.6
98,동두천,2021-04-09,20,6
98,동두천,2021-04-10,20.5,7.7
98,동두천,2021-04-11,22.5,6.2
98,동두천,2021-04-12,18.6,8.5
98,동두천,2021-04-13,15.5,12.1
98,동두천,2021-04-14,15.8,11.3
98,동두천,2021-04-15,18.8,7.5
98,동두천,2021-04-16,16.9,11.3
98,동두천,2021-04-17,14.3,17.2
98,동두천,2021-04-18,17.8,10.3
98,동두천,2021-04-19,21.9,8.2
98,동두천,2021-04-20,24.3,6.8
98,동두천,2021-04-21,29.1,4.8
98,동두천,2021-04-22,28.4,7.8
98,동두천,2021-04-23,21.8,11.7
98,동두천,2021-04-24,21.9,7.4
98,동두천,2021-04-25,23.5,6.5
98,동두천,2021-04-26,21,8.2
98,동두천,2021-04-27,19.7,9.2
98,동두천,2021-04-28,18.3,7.1
98,동두천,2021-04-29,18.5,8.1
98,동두천,2021-04-30,15.3,7.1
98,동두천,2021-05-01,12.2,7.7
98,동두천,2021-05-02,20.8,9.8
98,동두천,2021-05-03,20.9,8.4
98,동두천,2021-05-04,15,6.3
98,동두천,2021-05-05,20.1,12.2
98,동두천,2021-05-06,23.4,11.7
98,동두천,2021-05-07,18.8,11.4
98,동두천,2021-05-08,20.9,16.1
98,동두천,2021-05-09,23.1,15.5
98,동두천,2021-05-10,16.2,5.8
98,동두천,2021-05-11,27.3,8.8
98,동두천,2021-05-12,27.2,4.6
98,동두천,2021-05-13,29.3,6.3
98,동두천,2021-05-14,29.9,5.1
98,동두천,2021-05-15,27.4,6.1
98,동두천,2021-05-16,19.7,8.5
98,동두천,2021-05-17,17.4,4.4
98,동두천,2021-05-18,24.9,7.7
98,동두천,2021-05-19,27.4,8.1
98,동두천,2021-05-20,22.2,12.1
98,동두천,2021-05-21,20.1,7.5
98,동두천,2021-05-22,25.1,8.1
98,동두천,2021-05-23,24.2,6
98,동두천,2021-05-24,24.6,10.7
98,동두천,2021-05-25,18.5,13.2
98,동두천,2021-05-26,23.3,9.5
98,동두천,2021-05-27,20.2,10.1
98,동두천,2021-05-28,19.6,9.1
98,동두천,2021-05-29,19.8,6.3
98,동두천,2021-05-30,26,11.3
98,동두천,2021-05-31,24,5.2
98,동두천,2021-06-01,21.3,9.4
98,동두천,2021-06-02,28.7,7.1
98,동두천,2021-06-03,22.2,12.3
98,동두천,2021-06-04,23.2,10.8
98,동두천,2021-06-05,25.5,9.9
98,동두천,2021-06-06,27.6,7.1
98,동두천,2021-06-07,23.9,6.2
98,동두천,2021-06-08,27.2,6
98,동두천,2021-06-09,30.6,4.6
98,동두천,2021-06-10,29.5,12.3
98,동두천,2021-06-11,24.7,12.2
98,동두천,2021-06-12,29.8,4.9
98,동두천,2021-06-13,30.8,7.2
98,동두천,2021-06-14,30.6,4.6
98,동두천,2021-06-15,23.6,3.2
98,동두천,2021-06-16,29.3,7.7
98,동두천,2021-06-17,23.8,3.6
98,동두천,2021-06-18,23.8,6.5
98,동두천,2021-06-19,27.7,6.1
98,동두천,2021-06-20,29,9.4
98,동두천,2021-06-21,28.8,6.5
98,동두천,2021-06-22,28.4,8.7
98,동두천,2021-06-23,26.9,6.6
98,동두천,2021-06-24,28.1,8.6
98,동두천,2021-06-25,28.5,7.1
98,동두천,2021-06-26,23.3,4
98,동두천,2021-06-27,30,6.9
98,동두천,2021-06-28,28,7.1
98,동두천,2021-06-29,27.1,10.4
98,동두천,2021-06-30,27.5,5.6
98,동두천,2021-07-01,30.3,5
98,동두천,2021-07-02,30.9,5.7
98,동두천,2021-07-03,24.7,10.8
98,동두천,2021-07-04,23.2,8.4
98,동두천,2021-07-05,27.1,5.8
98,동두천,2021-07-06,29.8,5.6
98,동두천,2021-07-07,30,4.4
98,동두천,2021-07-08,30.9,6.4
98,동두천,2021-07-09,28.3,6.9
98,동두천,2021-07-10,27.5,10.2
98,동두천,2021-07-11,26.7,6.5
98,동두천,2021-07-12,31.5,4.2
98,동두천,2021-07-13,31.7,6.3
98,동두천,2021-07-14,33,6.9
98,동두천,2021-07-15,33.7,10.6
98,동두천,2021-07-16,33.8,14.2
98,동두천,2021-07-17,32.2,6.7
98,동두천,2021-07-18,32.7,4.1
98,동두천,2021-07-19,31.6,8.7
98,동두천,2021-07-20,31.9,3.3
98,동두천,2021-07-21,35.1,3.9
98,동두천,2021-07-22,35,5.7
98,동두천,2021-07-23,34.7,4.3
98,동두천,2021-07-24,35.7,4.6
98,동두천,2021-07-25,35.3,4.5
98,동두천,2021-07-26,34.7,6.4
98,동두천,2021-07-27,34.9,5.4
98,동두천,2021-07-28,35,5
98,동두천,2021-07-29,32.8,5
98,동두천,2021-07-30,34.8,7.6
98,동두천,2021-07-31,32.5,6.7
98,동두천,2021-08-01,27.8,7.8
98,동두천,2021-08-02,28.4,5.4
98,동두천,2021-08-03,31.7,7.8
98,동두천,2021-08-04,32,10.7
98,동두천,2021-08-05,32.6,5.9
98,동두천,2021-08-06,32,8.8
98,동두천,2021-08-07,31.1,4.3
98,동두천,2021-08-08,30.2,5.9
98,동두천,2021-08-09,32.5,8
98,동두천,2021-08-10,31.8,9
98,동두천,2021-08-11,32.2,4.2
98,동두천,2021-08-12,30.7,8
98,동두천,2021-08-13,29,3.6
98,동두천,2021-08-14,29.5,7.7
98,동두천,2021-08-15,31.8,4.5
98,동두천,2021-08-16,31.9,7.3
98,동두천,2021-08-17,31.1,6.4
98,동두천,2021-08-18,30,8.3
98,동두천,2021-08-19,31,6.1
98,동두천,2021-08-20,30.6,8.4
98,동두천,2021-08-21,25.4,9.4
98,동두천,2021-08-22,28.4,7.9
98,동두천,2021-08-23,24.3,4
98,동두천,2021-08-24,25.6,6.9
98,동두천,2021-08-25,27.7,7.7
98,동두천,2021-08-26,27.6,9
98,동두천,2021-08-27,23.2,3
98,동두천,2021-08-28,28.5,7.6
98,동두천,2021-08-29,25.5,4
98,동두천,2021-08-30,27.8,4.5
98,동두천,2021-08-31,22.7,5.7
98,동두천,2021-09-01,24.1,5.9
98,동두천,2021-09-02,27.5,5.5
98,동두천,2021-09-03,28.3,5.3
98,동두천,2021-09-04,28.1,6.4
98,동두천,2021-09-05,27.2,6.7
98,동두천,2021-09-06,26.2,8.5
98,동두천,2021-09-07,19.9,7
98,동두천,2021-09-08,27.4,6.1
98,동두천,2021-09-09,28,3.9
98,동두천,2021-09-10,27.4,6.5
98,동두천,2021-09-11,27.9,6.2
98,동두천,2021-09-12,28,4.2
98,동두천,2021-09-13,29.5,4.9
98,동두천,2021-09-14,29.6,5.5
98,동두천,2021-09-15,27.1,8.6
98,동두천,2021-09-16,27.7,4.8
98,동두천,2021-09-17,27.5,8.2
98,동두천,2021-09-18,28.3,3.7
98,동두천,2021-09-19,25.7,3.2
98,동두천,2021-09-20,28.1,9
98,동두천,2021-09-21,26,10.8
98,동두천,2021-09-22,24.6,11.3
98,동두천,2021-09-23,25,7.4
98,동두천,2021-09-24,25.9,5
98,동두천,2021-09-25,23.2,4.8
98,동두천,2021-09-26,26.6,4.2
98,동두천,2021-09-27,24.5,3.5
98,동두천,2021-09-28,23.5,4
98,동두천,2021-09-29,21.2,7.2
98,동두천,2021-09-30,24.4,4.1
98,동두천,2021-10-01,26.7,9.9
